container_chain,depth,parent_narc_path,parent_file_id,rom_offset,size,sha256,bom,version,declared_file_size,header_size,block_count,member_count,named_member_count,validation
/a/0/4/5,0,/a/0/4/5,174,45980160,19816,7b5ddd52efc8daeb79eb517c71f72c2f6da461a4723eb80cc72ef7ea065d2ffb,0xfffe,0x0100,19816,16,3,9,0,valid
/a/0/4/6,0,/a/0/4/6,175,46000128,792944,505cc3bbcc71eaf095b81549d4647b499710efb5310a66f7ee211ac812254041,0xfffe,0x0100,792944,16,3,44,0,valid
/a/0/4/7,0,/a/0/4/7,176,46793216,152,37b8ad1d1d5d049e78bc972f2d36e94f780382de9cef6706b5c660c9bdc876e1,0xfffe,0x0100,152,16,3,5,0,valid
/a/0/4/8,0,/a/0/4/8,177,46793728,121772,41fd698d83b7f883100b7cd2d2796486ac6fd2293da4736e1fda7bbaee571fc3,0xfffe,0x0100,121772,16,3,53,0,valid
/a/0/4/9,0,/a/0/4/9,178,46915584,335464,8b35b7f5305552151919ecd3ba9bd5a130b0d9fd21dd9319243d5b630de2b281,0xfffe,0x0100,335464,16,3,78,0,valid
/a/0/5/0,0,/a/0/5/0,179,47251456,16088,4f48a58a7eaedfe8274d27bc35ca478f9d66e677a8fe766f3fd8ceaaf6642236,0xfffe,0x0100,16088,16,3,3,0,valid
/a/0/5/1,0,/a/0/5/1,180,47267840,183920,3ab6376e7659e4ece20cc00e39e7359b6d062d349f665404f61d8f3debbaafdb,0xfffe,0x0100,183920,16,3,134,0,valid
/a/0/5/2,0,/a/0/5/2,181,47452160,11484,d031d0a7095813d323307464003b70d2577dc3d67c7c5bfc7bc6c4b244999009,0xfffe,0x0100,11484,16,3,13,0,valid
/a/0/5/3,0,/a/0/5/3,182,47463936,133020,6aef71920a64161cb0879222c36a89a2b6a2be34db605b8ad68766c2b5f2c68d,0xfffe,0x0100,133020,16,3,116,0,valid
/a/0/5/4,0,/a/0/5/4,183,47597056,27580,a7f697f95321dcfb2e9c8f155daa0b032932c42215a627e0e2397cd455c61d20,0xfffe,0x0100,27580,16,3,21,0,valid
/a/0/5/5,0,/a/0/5/5,184,47624704,20716,bbcba2a8ee01a917021eafbe39580894d883ac1299e37349266c8c8c448f5273,0xfffe,0x0100,20716,16,3,738,0,valid
/a/0/5/6,0,/a/0/5/6,185,47645696,26416,c2cbe71ba7b736e5f7e9a49b02c9e2067cda840fd894cc7b982e8b2f6218fda3,0xfffe,0x0100,26416,16,3,738,0,valid
/a/0/5/7,0,/a/0/5/7,186,47672320,6928,a6060adfc0cddddb3992d2295e1873be8ebd291b16af6ec48edd309e58890588,0xfffe,0x0100,6928,16,3,1,0,valid
/a/0/5/8,0,/a/0/5/8,187,47679488,1663908,468cbb561e7299725c9cc96d3c5e1304c925c678d92c58dfa6a8db1498247f64,0xfffe,0x0100,1663908,16,3,645,0,valid
/a/0/5/9,0,/a/0/5/9,188,49343488,34408,cad28a81067812dca0e93add138e7147fcb7644321a5b94f74f945388a3b15d7,0xfffe,0x0100,34408,16,3,5,0,valid
/a/0/6/0,0,/a/0/6/0,189,49378304,46816,9fa37a846ea33f087d2c8d19c3c3cbad38885cb78b830e1dad2a4ccb57e0ad48,0xfffe,0x0100,46816,16,3,26,0,valid
/a/0/6/1,0,/a/0/6/1,190,49425408,12312,190a0947c75ac6f1db52bebc21679ed3fb0fbbd10ff87a2f8c4d82bc6147a3e8,0xfffe,0x0100,12312,16,3,50,0,valid
/a/0/6/2,0,/a/0/6/2,191,49438208,23680,cd49b51638dcf62c8f98725b613496d430b88ceab8c890d152f615548c69fb89,0xfffe,0x0100,23680,16,3,8,0,valid
/a/0/6/3,0,/a/0/6/3,192,49462272,63656,a52f8b2f311a1397a1a97a011d904f5ca28e6674239f16605515a5b5eeee59c3,0xfffe,0x0100,63656,16,3,59,0,valid
/a/0/6/4,0,/a/0/6/4,193,49526272,19312,63bbfa26edf4845d061ea5784b7b73186f73cb5e5f394ca57239a62905d3f776,0xfffe,0x0100,19312,16,3,11,0,valid
/a/0/6/5,0,/a/0/6/5,194,49545728,19536644,9ab4537b75fb8b9fa7a14433ded3ad018dde78f24c59db570cdcb21f2ca94026,0xfffe,0x0100,19536644,16,3,676,0,valid
/a/0/6/6,0,/a/0/6/6,195,69082624,1332,671d1d33478a40e89f5d9811827649b880666321bf7dfe83b4c7be4fce69c97e,0xfffe,0x0100,1332,16,3,64,0,valid
/a/0/6/7,0,/a/0/6/7,196,69084160,72988,2b059ba5c33a5416a02ce0c7aecc55a45568e899dc9a83f6b89262a36ed1e4cf,0xfffe,0x0100,72988,16,3,130,0,valid
/a/0/6/8,0,/a/0/6/8,197,69157376,57340,4f093d2837f40987aebaadfa7ad96ca397fa9713a37d51b29d1846a01a6b2f81,0xfffe,0x0100,57340,16,3,123,0,valid
/a/0/6/9,0,/a/0/6/9,198,69214720,58604,181e87eb2bf79ba6e73124d1f694e801aa48844dcdd85e66c0bd2c707e8f8688,0xfffe,0x0100,58604,16,3,497,0,valid
/a/0/7/0,0,/a/0/7/0,199,69273600,1769676,d8a23409f4329fa696c0871496f491e5281b2900cb61387d8ef9749701487969,0xfffe,0x0100,1769676,16,3,104,0,valid
/a/0/7/1,0,/a/0/7/1,200,71043584,74408,2a23cdbe730f05d3f74ef59110a790ba61b1f5617140337424d1b1d50e68e549,0xfffe,0x0100,74408,16,3,28,0,valid
/a/0/7/2,0,/a/0/7/2,201,71118336,18704,ebe2fe347f29056b23d42495584633d555f31cb1623f42d30e446de9d3812b93,0xfffe,0x0100,18704,16,3,20,0,valid
/a/0/7/3,0,/a/0/7/3,202,71137280,4088,bf71c57d77a328756876d6d34a4d6a7f7d23463f5c82d1b7ce479f79012c639c,0xfffe,0x0100,4088,16,3,8,0,valid
/a/0/7/4,0,/a/0/7/4,203,71141376,24100,fae91f54ef537cbceadaf4389e2b587dcec8285536c9f62f3b9365d7139ee1e7,0xfffe,0x0100,24100,16,3,102,0,valid
/a/0/7/5,0,/a/0/7/5,204,71165952,1176,9364c6159fdd1d229917b624fb0b24ba24ac0588dbf3eaef29b6075f005475a7,0xfffe,0x0100,1176,16,3,2,0,valid
/a/0/7/6,0,/a/0/7/6,205,71167488,10276,c4b15d32a8eb5fabc271a49764b59eaefd316b354a5c243d625c081bb5f86e5d,0xfffe,0x0100,10276,16,3,17,0,valid
/a/0/7/7,0,/a/0/7/7,206,71178240,22276,2a4c699595ae39d19e7e93b096d975ee0e06673dcb8839a3205900e561c53f5a,0xfffe,0x0100,22276,16,3,4,0,valid
/a/0/7/8,0,/a/0/7/8,207,71200768,5412,a81ac3264060405b30d9393f0dfc6bde237479fed739e124310e09991a5be4a1,0xfffe,0x0100,5412,16,3,9,0,valid
/a/0/7/9,0,/a/0/7/9,208,71206400,109872,d77ac57e70e074e0081f2f59fbe16fd636d5e1276811f49964b15281facc9e4f,0xfffe,0x0100,109872,16,3,37,0,valid
/a/0/8/0,0,/a/0/8/0,209,71316480,67540,791a8fb2041aa97c92a7306d730238eeb46ca69efad785b244cb99be26a8cdf4,0xfffe,0x0100,67540,16,3,16,0,valid
/a/0/8/1,0,/a/0/8/1,210,71384064,4637368,77db7598d62b7ecc28e92cb78c2bd9562aca2c496b083eb8e19cd6f653de5ac9,0xfffe,0x0100,4637368,16,3,863,0,valid
/a/0/8/2,0,/a/0/8/2,211,76021760,176604,c6e41af40dfca15e9fc385ac7b48098738e8fa84cc70269c93a268307153ba32,0xfffe,0x0100,176604,16,3,18,0,valid
/a/0/8/3,0,/a/0/8/3,212,76198400,868,1ca3e421c0ad0a380bc6ecb063aba373097af1f80e70113c87f245185b7bc437,0xfffe,0x0100,868,16,3,4,0,valid
/a/0/8/4,0,/a/0/8/4,213,76199424,21732,492c2de91fbe59ba1e52b7e32e743784cdee27377a1288eb24a0aa338664ba83,0xfffe,0x0100,21732,16,3,15,0,valid
/a/0/8/5,0,/a/0/8/5,214,76221440,13736,6a13d339d678f1f2add37ae2bf65dd0b525c65c714bfabf88b063b316453961b,0xfffe,0x0100,13736,16,3,18,0,valid
/a/0/8/6,0,/a/0/8/6,215,76235264,14140,7cf7c17d07b805fc4d6c65b7b23e6d25b0b94e87f5cf0d729c308ed2b1b9496f,0xfffe,0x0100,14140,16,3,15,0,valid
/a/0/8/7,0,/a/0/8/7,216,76249600,31756,2aee233e42afbee93eda44dd2b8ba1ca00ba97ebaad7598d1ac00104b609e572,0xfffe,0x0100,31756,16,3,120,0,valid
/a/0/8/8,0,/a/0/8/8,217,76281856,150964,448fd2c485a3758b5cefe0ff9d17a389e46ae59cf3c789a865cd5d9874cd91b9,0xfffe,0x0100,150964,16,3,48,0,valid
/a/0/8/9,0,/a/0/8/9,218,76432896,31512,84c5643070177367c342b8d5a18c679639b03c305b77933fb007a929e74f99cf,0xfffe,0x0100,31512,16,3,28,0,valid
/a/0/9/0,0,/a/0/9/0,219,76464640,28500,c64d810db8e1f78bc20968346450286abe79fab939f3a1b03c7e61deaf47c8bf,0xfffe,0x0100,28500,16,3,143,0,valid
/a/0/9/1,0,/a/0/9/1,220,76493312,4284,715e43301d7c451413292d0d99a47f38e5cdfeeed763ed855146e80b24a186b3,0xfffe,0x0100,4284,16,3,10,0,valid
/a/0/9/2,0,/a/0/9/2,221,76497920,612,565877e4a06cb02b58f02a3f261735d34b1f4fc7c5801b0afb3a9e78c4860e82,0xfffe,0x0100,612,16,3,16,0,valid
/a/0/9/3,0,/a/0/9/3,222,76498944,34312,6297f2dfeda5bfcef7ffa690a05f003567da4b276117937ce3b17916e4db6b2a,0xfffe,0x0100,34312,16,3,26,0,valid
/a/0/9/4,0,/a/0/9/4,223,76533760,472620,18d011c800914e0410979a16996dcdf6cca15ba384aa85d9973a769ab6def94e,0xfffe,0x0100,472620,16,3,20,0,valid
/a/0/9/5,0,/a/0/9/5,224,77006848,365260,cba8a41efa66e1fbbc2ae26fea1d7c8d6954ffdf37acad15ad1508a5b91f5645,0xfffe,0x0100,365260,16,3,133,0,valid
/a/0/9/6,0,/a/0/9/6,225,77372416,3016,15b42228db722e499f072c1fac5f57aa71c388e9aaae1502af2fbcc0d13f8f78,0xfffe,0x0100,3016,16,3,2,0,valid
/a/0/9/7,0,/a/0/9/7,226,77375488,19352,54c6e80a00d11dea429762cc33dd5f0e42cad35397b689c3ca2bfeced1813ad4,0xfffe,0x0100,19352,16,3,17,0,valid
/a/0/9/8,0,/a/0/9/8,227,77394944,3272,c08c82a413c2ff69e090eefff87778032b3392f43c61a3f433f7100e857500cf,0xfffe,0x0100,3272,16,3,19,0,valid
/a/0/9/9,0,/a/0/9/9,228,77398528,42488,59e4065ab291cad68678145bf20b66985ba7fc827527b93b3523c648edd9e65a,0xfffe,0x0100,42488,16,3,1,0,valid
/a/1/0/0,0,/a/1/0/0,229,77441024,53512,9c0e0dcd06cbbe4ae9b5b8bfeb4eb3d1e87701fbb93679ed4934a5cea7f6107e,0xfffe,0x0100,53512,16,3,49,0,valid
/a/1/0/1,0,/a/1/0/1,230,77494784,30028,9b43833f93d42b46b4589017e696da5e2f341b56b174513fee6e094fb2b7a704,0xfffe,0x0100,30028,16,3,20,0,valid
/a/1/0/2,0,/a/1/0/2,231,77524992,1828,5a466b26b3595ff878992810881d77bda8661c2776e92036612e12fdc9026c8d,0xfffe,0x0100,1828,16,3,12,0,valid
/a/1/0/3,0,/a/1/0/3,232,77527040,145000,45486a7c13c393fb8ad420c794a072903417a661f04c894422aa4d35a5d32061,0xfffe,0x0100,145000,16,3,169,0,valid
/a/1/0/4,0,/a/1/0/4,233,77672448,44416,5cbb41987791f64482e604e3f72c9fdbde4bac2f5d3a57729f6f44481bf2bcb5,0xfffe,0x0100,44416,16,3,9,0,valid
/a/1/0/5,0,/a/1/0/5,234,77716992,1048,a8072ca83eccb60cc3d94b0c7be53807e9d39e0895bc82551fd168db54eea381,0xfffe,0x0100,1048,16,3,1,0,valid
/a/1/0/6,0,/a/1/0/6,235,77718528,333608,9a810af992b4803d140aa1146355b777f2858ff68cdaf59790c218ebed137ca1,0xfffe,0x0100,333608,16,3,273,0,valid
/a/1/0/7,0,/a/1/0/7,236,78052352,10932,83e4043329e56263be17a9bc8369266ae720713c861b91987883280b8571db5f,0xfffe,0x0100,10932,16,3,340,0,valid
/a/1/0/8,0,/a/1/0/8,237,78063616,7156,899c71014d1cbe5aacdff14f1d4903a44ff2c0706592e40a28afcce07935005e,0xfffe,0x0100,7156,16,3,222,0,valid
/a/1/0/9,0,/a/1/0/9,238,78070784,407244,1ab499820fdd211bb6381bafca29e3f15f5f0a170a94684f1083f4d97a136e26,0xfffe,0x0100,407244,16,3,242,0,valid
/a/1/1/0,0,/a/1/1/0,239,78478336,42588,6d47ed7be3643c05056f67039f21c4df22f0f283f70184a7b3bbeb0334c8710d,0xfffe,0x0100,42588,16,3,22,0,valid
/a/1/1/1,0,/a/1/1/1,240,78521344,13892,25af2f6e78a5a8eab609313a6e21b103604753686088ef4c51f212c89c109011,0xfffe,0x0100,13892,16,3,1,0,valid
/a/1/1/2,0,/a/1/1/2,241,78535680,1248,f3f189c57d31e7d413b8601424c32aabe2c976fe7e9e63953a7c7297d20ac373,0xfffe,0x0100,1248,16,3,13,0,valid
/a/1/1/3,0,/a/1/1/3,242,78537216,34260,139290ec8439f75bb01ec279484dd30b73cd692cb3611dcff8d7780e773511d5,0xfffe,0x0100,34260,16,3,50,0,valid
/a/1/1/4,0,/a/1/1/4,243,78571520,1047468,032604ea022dd39504ea3548d78e3c2f74204649588aad48ef219b0c17bcfeb1,0xfffe,0x0100,1047468,16,3,261,0,valid
/a/1/1/5,0,/a/1/1/5,244,79619072,11004,c4fcc55205b9fbc52a00fad3451b6f8766e94bb05f90578ff7f66cc78ea8a134,0xfffe,0x0100,11004,16,3,11,0,valid
/a/1/1/6,0,/a/1/1/6,245,79630336,9708,97429870ad23f453d0d10aae69d899ddc9825b2ecd6fe06917563d9f54b4819a,0xfffe,0x0100,9708,16,3,2,0,valid
/a/1/1/7,0,/a/1/1/7,246,79640064,1972,d8decbb53c30bd7e7e8553b8110482549634b02a985632f05d4c555727815030,0xfffe,0x0100,1972,16,3,160,0,valid
/a/1/1/8,0,/a/1/1/8,247,79642112,5092,7a342d81e8a51493d2f0cc6cf502578cd7d195113b1c17ddcdc3be68b9bba59f,0xfffe,0x0100,5092,16,3,11,0,valid
/a/1/1/9,0,/a/1/1/9,248,79647232,9364,4519249fa8c3c6da9c20579dde3a6447aaa77b05f5c33f8f92eff5cbdbd4a3b1,0xfffe,0x0100,9364,16,3,2,0,valid
/a/1/2/0,0,/a/1/2/0,249,79656960,128724,ef15aad4439e4cec05c72437e335ea9aaff7af484029fc3c8343ef4c5c7c0afd,0xfffe,0x0100,128724,16,3,67,0,valid
/a/1/2/1,0,/a/1/2/1,250,79785984,896,6bf46c807745f991dae47e3633aeae516479c2e5d84acc10767fe0c9a9bafd55,0xfffe,0x0100,896,16,3,3,0,valid
/a/1/2/2,0,/a/1/2/2,251,79787008,333468,d43929d7e8f744422042e8db5575fa73586f694b47ee4ec00d89ae23a6b19f84,0xfffe,0x0100,333468,16,3,67,0,valid
/a/1/2/3,0,/a/1/2/3,252,80120832,152180,a529c990a715b9599316abf4049a14a23b4c18a019b69a41b2630fb921460ff6,0xfffe,0x0100,152180,16,3,8,0,valid
/a/1/2/4,0,/a/1/2/4,253,80273408,5320,41edac6df8e779a1fa6dbab5e60856b931050533f461cd6765ee5cdb5bc43aae,0xfffe,0x0100,5320,16,3,4,0,valid
/a/1/2/5,0,/a/1/2/5,254,80279040,3020,78ed2c1252ca3d76324b60f2fedbb7f20bc84e3ac08f55f87aa1e7ac38173528,0xfffe,0x0100,3020,16,3,1,0,valid
/a/1/2/6,0,/a/1/2/6,255,80282112,52020,f56145ca8bbcd4041758e71a4878100f6716d155035732669827634bd8dd0412,0xfffe,0x0100,52020,16,3,25,0,valid
/a/1/2/7,0,/a/1/2/7,256,80334336,95360,e69d09b1ef76de416a7a6fc6316707fcc93a32a8fd55240ece2e47c3cba6ec13,0xfffe,0x0100,95360,16,3,25,0,valid
/a/1/2/8,0,/a/1/2/8,257,80430080,33728,9d8e016906e413d77a3a30856764f7605c03b9c0d956601e6262a4918b0f0040,0xfffe,0x0100,33728,16,3,307,0,valid
/a/1/2/9,0,/a/1/2/9,258,80463872,22876,776d9ad316bd6a9d97f45ca6dc5405dbf2e3e96f75a36118619bcad4081bec6c,0xfffe,0x0100,22876,16,3,951,0,valid
/a/1/3/0,0,/a/1/3/0,259,80486912,57312,a2b72b17bdb24a6b7229a30244b06e718c3e923887912cd035bd4c30c1410b60,0xfffe,0x0100,57312,16,3,7,0,valid
/a/1/3/1,0,/a/1/3/1,260,80544256,1532,9a81eb68a3ec7aa6a7ab9aef67711e376655493812893535248076fa4fbfee4e,0xfffe,0x0100,1532,16,3,1,0,valid
/a/1/3/2,0,/a/1/3/2,261,80545792,556,a5984361e6e9167321a9b4f5ce444a3b628d36520e97e8d9c61c1477ff157969,0xfffe,0x0100,556,16,3,1,0,valid
/a/1/3/3,0,/a/1/3/3,262,80546816,60072,5584e8784b3da2390ace1b78391588c3e4fe80d7b1889411bf8c22777afbd555,0xfffe,0x0100,60072,16,3,3962,0,valid
/a/1/3/4,0,/a/1/3/4,263,80607232,49712,1cb880fc3da6a4577c86199b02dc58077dab8f315b98daae745d53555b129c80,0xfffe,0x0100,49712,16,3,24,0,valid
/a/1/3/5,0,/a/1/3/5,264,80657408,556,037338ffc4f027a249f506b8171dc872c875477158f019e4ea503d1ade6255ec,0xfffe,0x0100,556,16,3,1,0,valid
/a/1/3/6,0,/a/1/3/6,265,80658432,29020,df95fe60b150ee1bb953695f4547d5e902c469571ca23618a4f7a85425b69b2d,0xfffe,0x0100,29020,16,3,142,0,valid
/a/1/3/7,0,/a/1/3/7,266,80687616,556,0e145a476fc5d98620d37f98322efbf812cf597d4b0675beaf87846d3a643885,0xfffe,0x0100,556,16,3,1,0,valid
/a/1/3/8,0,/a/1/3/8,267,80688640,1048,370ebe8f4afad6bf7d4720f0e23177611209eabd08647c194c952340fd102381,0xfffe,0x0100,1048,16,3,1,0,valid
/a/1/3/9,0,/a/1/3/9,268,80690176,20252,6da0ba816a39aa9dc1c110ab99d7ad7d60cbd495a23b7f4f6536fe356f146214,0xfffe,0x0100,20252,16,3,10,0,valid
/a/1/4/0,0,/a/1/4/0,269,80710656,15612,7edd2453333d806330283d43f7ab38667f0e76c9e64586f46b18023b0c5dec26,0xfffe,0x0100,15612,16,3,2,0,valid
/a/1/4/1,0,/a/1/4/1,270,80726528,6844,893af3d58057928f38ce50d9e73d9a0c0dd4b6ead2d001ab076f2c20743c9ee3,0xfffe,0x0100,6844,16,3,566,0,valid
/a/1/4/2,0,/a/1/4/2,271,80733696,118340,eaf8e4be61fc7bad3f7c185e008b9c487c89d6dcba7db843d0802803a4f730f8,0xfffe,0x0100,118340,16,3,31,0,valid
